Organism	Scaffold	Start	End	Score	WP_020634191.1	WP_020634193.1	WP_020634194.1	WP_020634195.1	WP_020634196.1	WP_020634197.1	WP_020634198.1	WP_020634199.1	WP_020634200.1	WP_020634201.1	WP_020634202.1	WP_020634203.1	WP_143267610.1
GCF_026241745.1	NZ_JAPIUU010000013.1	19048	23968	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050478545.1	NZ_JBCNBI010000004.1	47149	53799	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036967065.1	NZ_JBALSY010000276.1	1	2334	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002999015.1	NZ_PVRT01000001.1	705394	709259	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000832635.1	NZ_CP009541.1	1402756	1406621	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035806825.1	NZ_JARRXF010000012.1	19522	24450	1243.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051778545.1	NZ_JBPWEE010000004.1	430079	433944	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_009834085.1	NZ_CP047157.1	599293	604213	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000832745.1	NZ_CP009697.1	4425316	4429181	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030222535.1	NZ_JAPNPD010000026.1	24234	29037	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_030222535.1	NZ_JAPNPD010000003.1	8989	12854	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035812415.1	NZ_JARSOF010000012.1	109687	113552	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002863595.1	NZ_PGUX01000011.1	230903	233232	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_014876595.1	NZ_JADAMD010000007.1	4248034	4251899	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_014876595.1	NZ_JADAMD010000010.1	45573	50376	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_017963435.1	NZ_JAGMVZ010000010.1	83929	87794	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041262845.1	NZ_CP160828.1	1748852	1752717	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_014876635.1	NZ_JADAMF010000010.1	73120	77923	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_014876635.1	NZ_JADAMF010000001.1	1361665	1365530	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051123635.1	NZ_CP071485.1	1262472	1266337	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018739445.1	NZ_CP035994.1	1254827	1258692	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000399525.1	NZ_KB976798.1	256605	260470	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027711705.1	NZ_JAQFPA010000003.1	104470	108335	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050477805.1	NZ_JBCMZY010000004.1	347183	351048	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900107515.1	NZ_FNRB01000001.1	255112	258977	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_034259145.1	NZ_CP139444.1	1219312	1223177	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_008923715.1	NZ_WBPD01000010.1	982029	985894	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_003063925.1	NZ_QAEH01000003.1	472952	476817	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046718865.1	NZ_JAVRFZ010000040.1	90373	94238	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_045038045.1	NZ_CP135587.1	1218220	1222085	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051776465.1	NZ_JBPWAD010000012.1	70356	75159	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_051776465.1	NZ_JBPWAD010000003.1	525666	529531	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056173465.1	NZ_CM149675.1	2090745	2098064	1564.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_044908195.1	NZ_JBIYCX010000001.1	175131	178996	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_015071205.1	NZ_VOVG01000002.1	431590	435455	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051776685.1	NZ_JBPWAO010000001.1	194490	198355	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041927505.1	NZ_JBHFHB010000001.1	278296	282161	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051916915.1	NZ_JBQAHO010000003.1	173068	176933	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022663295.1	NZ_JAKUFH010000017.1	27715	31580	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036621155.1	NZ_JAZIBI010000003.1	407566	412512	1247.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027710705.1	NZ_JAQFNP010000013.1	86943	90808	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025519185.1	NZ_JAOPRY010000031.1	38373	42238	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002146725.1	NZ_NFDG01000133.1	187317	191182	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042268725.1	NZ_JBHJSI010000002.1	445202	449067	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038593255.1	NZ_CP151978.1	1633375	1635704	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038593355.1	NZ_CP151986.1	1584684	1587013	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051915285.1	NZ_JBQAEK010000001.1	200689	204554	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_032681085.1	NZ_CP136372.1	1244040	1247905	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_055703005.1	NZ_JBVQCL010000002.1	844098	847963	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040676575.1	NZ_JBEGIE010000044.1	557424	561289	1200.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002588915.1	NZ_NUUI01000024.1	251	4116	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051914705.1	NZ_JBQADH010000003.1	202985	206850	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_032970695.1	NZ_JAWJXQ010000004.1	352967	356832	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900176835.1	NZ_FWZC01000041.1	9399	13264	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_008368895.1	NZ_QOZX01000020.1	710	4575	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001683175.1	NZ_CP012722.1	1219189	1223054	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_054766915.1	NZ_BAAIAW010000007.1	52113	55978	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_023714745.1	NZ_JAMATR010000001.1	1176072	1178401	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_055685985.1	NZ_JBVOUL010000002.1	183271	185609	1160.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_055685985.1	NZ_CM145993.1	1253517	1257382	1234.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018739485.1	NZ_CP035997.1	1529558	1533423	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002566595.1	NZ_NUYK01000025.1	112554	116419	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000742895.1	NZ_CP007666.1	92082	95947	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629105.1	NZ_JBNTNZ010000003.1	203336	207201	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001008645.1	NZ_LCYM01000057.1	91320	95185	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_048685885.1	NZ_CP184646.1	1219611	1223476	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036867115.1	NZ_JBAJIN010000029.1	176869	180734	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029069165.1	NZ_JAMWSI010000008.1	128792	132657	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027710025.1	NZ_JAQFMX010000008.1	110013	113878	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038007925.1	NZ_JBBOYA010000001.1	2194076	2196414	1160.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018739705.1	NZ_CP071808.1	1224913	1228778	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_008087155.1	NZ_NJGK01000044.1	89434	93299	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040567675.1	NZ_JBEXCC010000002.1	195892	199757	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_039639765.1	NZ_CP147787.1	1243147	1247012	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056110285.1	NZ_CM148565.1	1208255	1212120	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_928858765.1	NZ_CAKMXW010000001.1	1219643	1223508	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_024205365.1	NZ_CP093422.1	199992	204795	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_024205365.1	NZ_CP093423.1	4262143	4266008	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026786655.1	NZ_JAKOBL010000003.1	203387	205716	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050510755.1	NZ_JBNKIN010000001.1	59656	65039	1182.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056279325.1	NZ_JBWBRC010000001.1	2760901	2763230	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037121045.1	NZ_JBBAGS010000003.1	364299	368164	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025516705.1	NZ_JAOPQQ010000002.1	186451	190316	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002025455.1	NZ_MVKI01000004.1	111358	115223	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051781165.1	NZ_JBPWIU010000003.1	55218	59083	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041531255.1	NZ_JBFDUK010000002.1	478310	482175	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027711005.1	NZ_JAQFNW010000018.1	75584	79449	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050270175.1	NZ_JBNNJS010000004.1	136287	140152	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_048270625.1	NZ_CP158164.1	1084447	1088829	1628.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_049257295.1	NZ_JBIQNN010000004.1	200101	203966	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002554935.1	NZ_NUCL01000001.1	228342	232207	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050628725.1	NZ_JBNTNF010000008.1	37634	41499	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017814325.1	NZ_JAGJDM010000002.1	472917	476782	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_045370755.1	NZ_JBIQDT010000001.1	191292	193621	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051914645.1	NZ_JBQADE010000003.1	202985	206850	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_023969595.1	NZ_JAGVQQ010000004.1	128001	131866	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_023969595.1	NZ_JAGVQQ010000034.1	40849	45652	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_051778385.1	NZ_JBPWDU010000004.1	55146	59011	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044908635.1	NZ_JBIYDI010000007.1	90907	94772	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_015844685.1	NZ_LDGD01000011.1	731035	733364	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025519525.1	NZ_JAOPTD010000006.1	4685	8550	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051916345.1	NZ_JBQAGL010000001.1	758667	762532	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002568935.1	NZ_NVGU01000022.1	119825	123690	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051780185.1	NZ_JBPWHG010000003.1	430184	434049	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_054765715.1	NZ_BAAICA010000007.1	53484	57349	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629625.1	NZ_JBNTOZ010000003.1	75582	79447	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044790165.1	NZ_CP085254.1	597758	601587	1302.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018741505.1	NZ_CP036085.1	117081	120946	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_047228525.1	NZ_JBKOJQ010000010.1	75582	79447	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046576205.1	NZ_JAWMBZ010000035.1	22795	26660	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001901245.1	NZ_MPOM01000001.1	173272	177137	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_003812125.1	NZ_CP033795.1	550327	554192	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_918192685.1	NZ_CAKJWQ010000013.1	179824	183689	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_031317335.1	NZ_VLYK01000047.1	69544	73409	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000832445.1	NZ_CP009328.1	12134	15999	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050478445.1	NZ_JBCNBD010000016.1	24634	28499	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035807815.1	NZ_JARSEY010000005.1	239038	241367	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036209325.1	NZ_JARLXQ010000004.1	1271489	1273818	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_053606825.1	NZ_JBSGSJ010000002.1	234685	238550	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000832765.1	NZ_CP009596.1	2386059	2389924	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056279565.1	NZ_JBWCCS010000001.1	817388	821253	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042882555.1	NZ_JBHVVY010000002.1	224909	228774	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051966895.1	NZ_JBQCKO010000003.1	416503	418832	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040492835.1	NZ_JBEUUD010000115.1	1323	3652	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018741145.1	NZ_CP036057.1	993223	997088	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050630465.1	NZ_JBNTQO010000004.1	469688	473553	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036213005.1	NZ_JARMER010000015.1	45706	49571	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051779925.1	NZ_JBPWGR010000003.1	430184	434049	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_013357905.1	NZ_WQMW01000001.1	279820	283685	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001758015.1	NZ_LXLY01000027.1	185475	189340	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050482445.1	NZ_JBCNHY010000002.1	344238	348103	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002555385.1	NZ_NUDL01000012.1	60222	64087	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_039639785.1	NZ_CP147791.1	1190344	1194209	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_009806615.1	NZ_CP047098.1	1168892	1172757	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030159195.1	NZ_BSBE01000001.1	1130284	1132613	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002151605.1	NZ_NBNS01000003.1	244825	248690	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035816865.1	NZ_JARSXN010000025.1	45706	49571	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_024498015.1	NZ_JANHMT010000003.1	84534	88399	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056279505.1	NZ_JBWCCO010000001.1	467670	471535	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050628035.1	NZ_JBNTLY010000014.1	31504	35369	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022810705.1	NZ_CP015257.1	1268961	1272826	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046619495.1	NZ_CP177035.1	1230647	1234512	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044764395.1	NZ_JBIWIB010000014.1	81798	84895	1160.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_980651195.1	NZ_CEMBJS010000001.1	731625	733954	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036851435.1	NZ_JAFLOP010000001.1	1338591	1342456	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_015693885.1	NZ_CP065149.1	1249581	1253446	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_020686365.1	NZ_JAJERP010000007.1	11229	15094	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_023703245.1	NZ_JAMQJB010000001.1	102171	107554	1182.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_009806695.1	NZ_CP047111.1	1649926	1653791	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040797065.2	NZ_JBFNPQ020000002.1	586219	590084	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037120885.1	NZ_JBBAHG010000006.1	108225	112090	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035806595.1	NZ_JARRWT010000002.1	19532	24460	1243.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050458045.1	NZ_JBCMKN010000139.1	4962	8827	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035988925.1	NZ_JARSWC010000032.1	30407	34272	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037120875.1	NZ_JBBAHH010000002.1	479020	482885	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041530595.1	NZ_JBFDTT010000003.1	542503	546368	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033842275.1	NZ_JAWXWB010000043.1	6763	11566	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_033842275.1	NZ_JAWXWB010000004.1	188991	192856	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_031317495.1	NZ_VLYB01000001.1	69516	73381	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_014712235.1	NZ_JACXSN010000035.1	225100	228965	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027711365.1	NZ_JAQFOG010000019.1	49956	53821	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040811505.1	NZ_JBFOAI010000001.1	1275223	1279088	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040811505.1	NZ_JBFOAI010000002.1	179122	183925	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_036965425.1	NZ_JBALPP010000055.1	16432	20309	1227.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037120845.1	NZ_JBBAGU010000003.1	364289	368154	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_020995365.1	NZ_CP087957.1	588022	592942	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033841875.1	NZ_JAWXWN010000005.1	188146	192011	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037201795.1	NZ_CP147403.1	3471690	3478338	1657.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_000931375.1	NZ_JYFS01000003.1	114903	118768	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044908115.1	NZ_JBIYCW010000012.1	53997	61851	1693.0000	0	0	0	0	1	1	0	0	0	1	0	0	0
GCF_018614995.1	NZ_JAGGNP010000001.1	254850	257179	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029636405.1	NZ_CP116889.1	1208605	1212470	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051778585.1	NZ_JBPWEC010000004.1	430184	434049	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051783125.1	NZ_JBPWMO010000010.1	115347	119212	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036211105.1	NZ_JARMAZ010000017.1	172185	176050	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026786705.1	NZ_JAKOBN010000013.1	212432	214761	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035618415.1	NZ_JAYGBU010000002.1	218716	223519	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_035618415.1	NZ_JAYGBU010000001.1	1282165	1286030	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044751645.1	NZ_JBIXFS010000003.1	473083	476948	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_054766715.1	NZ_BAAIAZ010000013.1	20875	24740	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038050335.1	NZ_JBBPAL010000001.1	1815184	1817522	1160.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027717045.1	NZ_JAQFVE010000006.1	94834	98699	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027717045.1	NZ_JAQFVE010000008.1	64790	69593	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_000615945.1	NZ_BAMO01000034.1	52058	56476	1153.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_055393905.1	NZ_AP041143.1	1218583	1222448	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050478605.1	NZ_JBCNBL010000026.1	5560	12210	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051781925.1	NZ_JBPWKG010000005.1	86671	90536	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051781925.1	NZ_JBPWKG010000028.1	79303	84106	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_007678245.1	NZ_VEEH01000082.1	2736	5074	1160.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041020705.1	NZ_JBEPJT010000007.1	39256	43121	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051783565.1	NZ_JBPWNJ010000008.1	36044	39909	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044764055.1	NZ_JBIWHL010000003.1	235269	239134	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051778445.1	NZ_JBPWDX010000004.1	430184	434049	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_006349645.1	NZ_VEPW01000007.1	109440	113305	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040459795.1	NZ_JARVHM010000001.1	3997953	4001818	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046628115.1	NZ_CP176864.1	1230643	1234508	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030816815.1	NZ_JAUSYJ010000001.1	1567728	1570057	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018513785.1	NZ_CP075520.1	1150024	1153889	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041531395.1	NZ_JBFDUR010000015.1	75410	79275	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051778665.1	NZ_JBPWEI010000003.1	55218	59083	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050269695.1	NZ_JBNNIV010000055.1	20042	23907	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051779865.1	NZ_JBPWGP010000003.1	430079	433944	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051780545.1	NZ_JBPWHZ010000002.1	505069	508934	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040712225.1	NZ_CP160226.1	1572225	1574554	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051783145.1	NZ_JBPWMP010000008.1	55112	58977	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022691145.1	NZ_CP093844.1	917926	921791	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000359445.1	NZ_CAVD010000022.1	35802	39667	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_053607585.1	NZ_JBSGTV010000003.1	103966	107831	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051779805.1	NZ_JBPWGM010000003.1	430079	433944	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051917385.1	NZ_JBQBKX010000011.1	169907	173772	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051917385.1	NZ_JBQBKX010000016.1	45683	50486	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_018736705.1	NZ_CP035953.1	1193051	1196916	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000398965.1	NZ_KB976125.1	1024100	1027965	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_053456665.1	NZ_JBSBCF010000013.1	71977	76780	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_053456665.1	NZ_JBSBCF010000003.1	204630	208495	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002569165.1	NZ_NVGL01000016.1	1685	5550	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022220585.1	NZ_CP076148.1	1219612	1223477	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036246045.1	NZ_BLEV01000005.1	431665	435530	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_016483265.1	NZ_JAEHCG010000008.1	95368	99233	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
